Transaction_ID,Date,Year,Quarter,Month,Project_ID,Project_Name,Country,Location,Branch_or_Base,Donor_ID,Donor_Name,Grant_ID,Budget_Line_ID,Budget_Category,Budget_Line,Approved_Budget,Revised_Budget,Actual_Expenditure,Commitment,Forecast_Expenditure,Currency,Activity,Sector,Modality,Beneficiaries_Planned,Beneficiaries_Reached,Women,Men,Girls,Boys,Documentation_Status,Procurement_Status,Reporting_Status,Audit_Risk_Level,Compliance_Flag,Comments,Payment_Cycle,Transfer_Value,Households_Reached,Total_Cash_Transferred,PDM_Status,Distribution_Branch,Transfer_Modality,Donor_Deadline_Risk
"TXN-SYN-0357","2025-09-16","2025","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D010","Own Funds","G-OWNF-P003-2025","BL003","Programme Supplies","Medical and programme supplies","8803","9067","5894","816","7435","EUR","Cash assistance payment","CVA","Cash","1303","951","323","257","200","171","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","155","207","32085","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0358","2025-10-19","2025","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D001","ECHO","G-ECHO-P004-2025","BL004","CVA Transfers","Unconditional cash transfers","10182","10589","6989","1059","9001","EUR","Cash assistance payment","WASH","Service delivery","1322","978","333","264","205","176","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","213","36210","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0359","2025-11-22","2025","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D002","BMZ","G-BMZ-P005-2025","BL005","CVA Transfers","Winter cash top-up","11561","12139","8133","1335","10682","EUR","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0360","2025-12-01","2025","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D003","GFFO","G-GFFO-P006-2025","BL006","WASH Infrastructure","Water point rehabilitation","12940","12552","8535","1506","11422","EUR","Health service support","Health","Support","1360","1034","352","279","217","186","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0361","2025-01-04","2025","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D004","UNICEF","G-UNIC-P001-2025","BL007","Health Services","Primary health service support","14319","14033","9683","1824","13191","USD","Health service support","Health","In-kind","1379","1062","361","287","223","191","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0362","2025-02-07","2025","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D005","USAID","G-USAI-P002-2025","BL008","Logistics & Transport","Vehicle rental and fuel","15698","15541","10879","2176","15075","USD","Cash assistance payment","CVA","Cash","1398","1090","371","294","229","196","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","237","26070","Pending","Lviv Branch","Prepaid card","Medium"
"TXN-SYN-0363","2025-03-10","2025","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D006","AECID","G-AECI-P003-2025","BL009","Training & Capacity Building","Branch and partner training","17077","17077","12125","2562","17078","EUR","Cash assistance payment","CVA","Cash","1417","1119","380","302","235","202","Partial","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","243","30375","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0364","2025-04-13","2025","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D007","EU Delegation","G-EUDE-P004-2025","BL010","Monitoring & Evaluation","PDM and field monitoring","18456","18641","13422","559","16777","EUR","WASH service delivery","WASH","Service delivery","1436","1149","391","310","241","207","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","High"
"TXN-SYN-0365","2025-05-16","2025","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D008","Red Cross Movement","G-REDC-P005-2025","BL011","Administration","Office running costs","19835","20232","14769","809","18815","CHF","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0366","2025-06-19","2025","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D009","Private Foundation","G-PRIV-P006-2025","BL012","Audit & Compliance","External audit and compliance checks","21214","21850","16169","1093","20977","USD","Health service support","Health","Support","1474","1209","411","326","254","218","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0367","2025-07-22","2025","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D010","Own Funds","G-OWNF-P001-2025","BL014","Indirect Costs","Indirect cost recovery","22593","23497","17623","1410","23262","EUR","Health service support","Health","In-kind","1493","1239","421","335","260","223","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0368","2025-08-01","2025","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D001","ECHO","G-ECHO-P002-2025","BL001","Human Resources","National staff salaries","23972","25171","19130","1762","25674","EUR","Cash assistance payment","CVA","Cash","1512","1270","432","343","267","228","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","Cycle 1","80","276","22080","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0369","2025-09-04","2025","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D002","BMZ","G-BMZ-P003-2025","BL003","Programme Supplies","Medical and programme supplies","25351","24590","18934","1967","25819","EUR","Cash assistance payment","CVA","Cash","1531","1301","442","351","273","235","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","Cycle 2","95","283","26885","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0370","2025-10-07","2025","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D003","GFFO","G-GFFO-P004-2025","BL004","CVA Transfers","Unconditional cash transfers","26730","26195","20432","2358","28291","EUR","Cash assistance payment","WASH","Service delivery","1550","1333","453","360","280","240","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","290","31900","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0371","2025-11-10","2025","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D004","UNICEF","G-UNIC-P005-2025","BL005","CVA Transfers","Winter cash top-up","28109","27828","21984","2783","30889","USD","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0372","2025-12-13","2025","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D005","USAID","G-USAI-P006-2025","BL006","WASH Infrastructure","Water point rehabilitation","29488","29488","5308","3244","15334","USD","Health service support","Health","Support","1588","1397","475","377","293","252","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0373","2025-01-16","2025","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D006","AECID","G-AECI-P001-2025","BL007","Health Services","Primary health service support","30867","31176","5923","3741","17146","EUR","Health service support","Health","In-kind","1607","1430","486","386","300","258","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0374","2025-02-19","2025","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D007","EU Delegation","G-EUDE-P002-2025","BL008","Logistics & Transport","Vehicle rental and fuel","32246","32891","6578","4276","13485","EUR","Cash assistance payment","CVA","Cash","1626","1463","497","395","307","264","Missing","In progress","On time","High","Review","Synthetic anonymised portfolio record","Cycle 3","170","318","54060","Pending","Lviv Branch","Prepaid card","High"
"TXN-SYN-0375","2025-03-22","2025","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D008","Red Cross Movement","G-REDC-P003-2025","BL009","Training & Capacity Building","Branch and partner training","33625","34634","7273","4849","15239","CHF","Cash assistance payment","CVA","Cash","1645","1497","509","404","314","270","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","325","60125","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0376","2025-04-01","2025","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D009","Private Foundation","G-PRIV-P004-2025","BL010","Monitoring & Evaluation","PDM and field monitoring","35004","36404","8009","5461","17110","USD","WASH service delivery","WASH","Service delivery","1664","1531","521","413","322","275","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","Low"
"TXN-SYN-0377","2025-05-04","2025","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D010","Own Funds","G-OWNF-P005-2025","BL011","Administration","Office running costs","36383","38202","8786","1146","14134","EUR","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0378","2025-06-07","2025","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D001","ECHO","G-ECHO-P006-2025","BL012","Audit & Compliance","External audit and compliance checks","37762","36629","8791","1465","14651","EUR","Health service support","Health","Support","1702","1600","544","432","336","288","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0379","2025-07-10","2025","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D002","BMZ","G-BMZ-P001-2025","BL014","Indirect Costs","Indirect cost recovery","39141","38358","9590","1918","16495","EUR","Health service support","Health","In-kind","1721","1635","556","441","343","295","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0380","2025-08-13","2025","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D003","GFFO","G-GFFO-P002-2025","BL001","Human Resources","National staff salaries","40520","40115","10430","2407","18453","EUR","Cash assistance payment","CVA","Cash","1740","1009","343","272","212","182","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 1","140","219","30660","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0381","2025-09-16","2025","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D004","UNICEF","G-UNIC-P003-2025","BL003","Programme Supplies","Medical and programme supplies","41899","41899","11313","2933","20531","USD","Cash assistance payment","CVA","Cash","1759","1038","353","280","218","187","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","155","226","35030","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0382","2025-10-19","2025","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D005","USAID","G-USAI-P004-2025","BL004","CVA Transfers","Unconditional cash transfers","43278","43711","12239","3497","22730","USD","Cash assistance payment","WASH","Service delivery","1778","1067","363","288","224","192","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","232","39440","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0383","2025-11-22","2025","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D006","AECID","G-AECI-P005-2025","BL005","CVA Transfers","Winter cash top-up","44657","45550","13209","4100","25053","EUR","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Partial","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0384","2025-12-01","2025","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D007","EU Delegation","G-EUDE-P006-2025","BL006","WASH Infrastructure","Water point rehabilitation","46036","47417","14225","4742","27502","EUR","Health service support","Health","Support","1816","1126","383","304","236","203","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","High"
"TXN-SYN-0385","2025-01-04","2025","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D008","Red Cross Movement","G-REDC-P001-2025","BL007","Health Services","Primary health service support","47415","49312","15287","5424","30080","CHF","Health service support","Health","In-kind","1835","1156","393","312","243","208","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
